FECHA ASAMBLEA,EMISOR,NEMOTECNICO,MODO DE PAGO,MONEDA,FECHA INICIAL,FECHA FINAL Y DE PAGO,VALOR TOTAL DEL DIVIDENDO,VALOR CUOTA,DESCRIPCION PAGO PDU,MONTO TOTAL ENTREGADO EN DIVIDENDOS,FECHA INGRESO,SECTOR
2021-03-25 0:00:00,BANCO DE BOGOTÁ,BOGOTA,EFECTIVO / CASH,COP,2022-02-23 0:00:00,2022-03-01 0:00:00,3336,278,SE DECLARA DIVIDENDO DE $278 POR ACCION Y POR MES PAGADEROS EL PRIMER DIA HABIL DE LOS MESES DE ABRIL 2021 A MARZO 2022,1.11E+12,#############,FINANCIERO
2020-05-18 0:00:00,BOLSA DE VALORES DE COLOMBIA S.A.,BVC,EFECTIVO / CASH,COP,2020-06-23 0:00:00,2020-06-30 0:00:00,418,418,SE DECLARA DIVIDENDO DE $418 POR ACCIÓN PAGADEROS EN UNA SOLA CUOTA EL 30 DE JUNIO DE 2020,2.53E+10,#############,FINANCIERO
2021-03-26 0:00:00,BOLSA DE VALORES DE COLOMBIA S.A.,BVC,EFECTIVO / CASH,COP,2021-04-26 0:00:00,2021-04-30 0:00:00,1157.84,578.92,SE DECLARA DIVIDENDO DE $1157.84 POR ACCION PAGADEROS EN 2 CUOTAS IGUALES DE $578.92 EL 30 DE ABRIL Y 30 DE AGOSTO DE 2021,7.01E+10,#############,FINANCIERO
2020-03-20 0:00:00,CLÍNICA MARLY S.A.,MARLY,EFECTIVO / CASH,COP,2020-05-05 0:00:00,2020-05-11 0:00:00,351,45,SE DECRETA DIVIDENDO EN EFECTIVO DE $24 MENSUALES POR ACCION PAGADEROS EL DIA 10 DESDE MAY/20 A ABR/21 Y DIVIDENDO EXTRAORDINARIO DE $63 PAGADEROS EN TRES CUOTAS IGUALES EL 10/MAY. 10/AGO Y 10/NOV,3.77E+09,#############,
2020-03-20 0:00:00,CLÍNICA MARLY S.A.,MARLY,EFECTIVO / CASH,COP,2020-06-04 0:00:00,2020-06-10 0:00:00,351,24,SE DECRETA DIVIDENDO EN EFECTIVO DE $24 MENSUALES POR ACCION PAGADEROS EL DIA 10 DESDE MAY/20 A ABR/21 Y DIVIDENDO EXTRAORDINARIO DE $63 PAGADEROS EN TRES CUOTAS IGUALES EL 10/MAY. 10/AGO Y 10/NOV,3.77E+09,#############,
2020-03-20 0:00:00,CLÍNICA MARLY S.A.,MARLY,EFECTIVO / CASH,COP,2020-07-06 0:00:00,2020-07-10 0:00:00,351,24,SE DECRETA DIVIDENDO EN EFECTIVO DE $24 MENSUALES POR ACCION PAGADEROS EL DIA 10 DESDE MAY/20 A ABR/21 Y DIVIDENDO EXTRAORDINARIO DE $63 PAGADEROS EN TRES CUOTAS IGUALES EL 10/MAY. 10/AGO Y 10/NOV,3.77E+09,#############,
2020-03-20 0:00:00,CLÍNICA MARLY S.A.,MARLY,EFECTIVO / CASH,COP,2020-08-03 0:00:00,2020-08-10 0:00:00,351,45,SE DECRETA DIVIDENDO EN EFECTIVO DE $24 MENSUALES POR ACCION PAGADEROS EL DIA 10 DESDE MAY/20 A ABR/21 Y DIVIDENDO EXTRAORDINARIO DE $63 PAGADEROS EN TRES CUOTAS IGUALES EL 10/MAY. 10/AGO Y 10/NOV,3.77E+09,#############,
2020-03-20 0:00:00,CLÍNICA MARLY S.A.,MARLY,EFECTIVO / CASH,COP,2020-09-04 0:00:00,2020-09-10 0:00:00,351,24,SE DECRETA DIVIDENDO EN EFECTIVO DE $24 MENSUALES POR ACCION PAGADEROS EL DIA 10 DESDE MAY/20 A ABR/21 Y DIVIDENDO EXTRAORDINARIO DE $63 PAGADEROS EN TRES CUOTAS IGUALES EL 10/MAY. 10/AGO Y 10/NOV,3.77E+09,#############,
2020-03-20 0:00:00,CLÍNICA MARLY S.A.,MARLY,EFECTIVO / CASH,COP,2020-10-06 0:00:00,2020-10-13 0:00:00,351,24,SE DECRETA DIVIDENDO EN EFECTIVO DE $24 MENSUALES POR ACCION PAGADEROS EL DIA 10 DESDE MAY/20 A ABR/21 Y DIVIDENDO EXTRAORDINARIO DE $63 PAGADEROS EN TRES CUOTAS IGUALES EL 10/MAY. 10/AGO Y 10/NOV,3.77E+09,#############,
2020-03-20 0:00:00,CLÍNICA MARLY S.A.,MARLY,EFECTIVO / CASH,COP,2020-11-04 0:00:00,2020-11-10 0:00:00,351,45,SE DECRETA DIVIDENDO EN EFECTIVO DE $24 MENSUALES POR ACCION PAGADEROS EL DIA 10 DESDE MAY/20 A ABR/21 Y DIVIDENDO EXTRAORDINARIO DE $63 PAGADEROS EN TRES CUOTAS IGUALES EL 10/MAY. 10/AGO Y 10/NOV,3.77E+09,#############,
2020-03-20 0:00:00,CLÍNICA MARLY S.A.,MARLY,EFECTIVO / CASH,COP,2020-12-03 0:00:00,2020-12-10 0:00:00,351,24,SE DECRETA DIVIDENDO EN EFECTIVO DE $24 MENSUALES POR ACCION PAGADEROS EL DIA 10 DESDE MAY/20 A ABR/21 Y DIVIDENDO EXTRAORDINARIO DE $63 PAGADEROS EN TRES CUOTAS IGUALES EL 10/MAY. 10/AGO Y 10/NOV,3.77E+09,#############,
2020-03-20 0:00:00,CLÍNICA MARLY S.A.,MARLY,EFECTIVO / CASH,COP,2021-01-05 0:00:00,2021-01-12 0:00:00,351,24,SE DECRETA DIVIDENDO EN EFECTIVO DE $24 MENSUALES POR ACCION PAGADEROS EL DIA 10 DESDE MAY/20 A ABR/21 Y DIVIDENDO EXTRAORDINARIO DE $63 PAGADEROS EN TRES CUOTAS IGUALES EL 10/MAY. 10/AGO Y 10/NOV,3.77E+09,#############,
2020-03-20 0:00:00,CLÍNICA MARLY S.A.,MARLY,EFECTIVO / CASH,COP,2021-02-04 0:00:00,2021-02-10 0:00:00,351,24,SE DECRETA DIVIDENDO EN EFECTIVO DE $24 MENSUALES POR ACCION PAGADEROS EL DIA 10 DESDE MAY/20 A ABR/21 Y DIVIDENDO EXTRAORDINARIO DE $63 PAGADEROS EN TRES CUOTAS IGUALES EL 10/MAY. 10/AGO Y 10/NOV,3.77E+09,#############,
2020-03-20 0:00:00,CLÍNICA MARLY S.A.,MARLY,EFECTIVO / CASH,COP,2021-03-04 0:00:00,2021-03-10 0:00:00,351,24,SE DECRETA DIVIDENDO EN EFECTIVO DE $24 MENSUALES POR ACCION PAGADEROS EL DIA 10 DESDE MAY/20 A ABR/21 Y DIVIDENDO EXTRAORDINARIO DE $63 PAGADEROS EN TRES CUOTAS IGUALES EL 10/MAY. 10/AGO Y 10/NOV,3.77E+09,#############,
2020-03-20 0:00:00,CLÍNICA MARLY S.A.,MARLY,EFECTIVO / CASH,COP,2021-04-06 0:00:00,2021-04-12 0:00:00,351,24,SE DECRETA DIVIDENDO EN EFECTIVO DE $24 MENSUALES POR ACCION PAGADEROS EL DIA 10 DESDE MAY/20 A ABR/21 Y DIVIDENDO EXTRAORDINARIO DE $63 PAGADEROS EN TRES CUOTAS IGUALES EL 10/MAY. 10/AGO Y 10/NOV,3.77E+09,#############,
2020-03-20 0:00:00,INVERSIONES VENECIA S.A.,INVENSA,EFECTIVO / CASH,COP,2020-04-07 0:00:00,2020-04-15 0:00:00,72.61,58,SE DECLARA DIVIDENDO NO GRAVABLE DE $72.61 POR ACCION PAGADERO EN DOS INSTALAMENTOS. QUE SE PAGA EL 80% EL 15 DE ABRIL DE 2020 Y EL 20% EL 15 DE DICIEMBRE DE 2020,4.54E+09,#############,
2020-03-20 0:00:00,INVERSIONES VENECIA S.A.,INVENSA,EFECTIVO / CASH,COP,2020-12-09 0:00:00,2020-12-15 0:00:00,72.61,15,SE DECLARA DIVIDENDO NO GRAVABLE DE $72.61 POR ACCION PAGADERO EN DOS INSTALAMENTOS. QUE SE PAGA EL 80% EL 15 DE ABRIL DE 2020 Y EL 20% EL 15 DE DICIEMBRE DE 2020,4.54E+09,#############,
2019-03-20 0:00:00,MAYAGUEZ S.A.,MAYAGUEZ,EFECTIVO / CASH,COP,2020-03-30 0:00:00,2020-04-03 0:00:00,405,33.75,SE DECLARA DIVIDENDO ORDINARIO DE $33.75 POR ACCION Y POR MES ENTRE ABRIL DE 2020 Y MARZO DE 2021,6.73E+10,#############,
2019-03-20 0:00:00,MAYAGUEZ S.A.,MAYAGUEZ,EFECTIVO / CASH,COP,2020-04-28 0:00:00,2020-05-05 0:00:00,405,33.75,SE DECLARA DIVIDENDO ORDINARIO DE $33.75 POR ACCION Y POR MES ENTRE ABRIL DE 2020 Y MARZO DE 2021,6.73E+10,#############,
2019-03-20 0:00:00,MAYAGUEZ S.A.,MAYAGUEZ,EFECTIVO / CASH,COP,2020-06-01 0:00:00,2020-06-05 0:00:00,405,33.75,SE DECLARA DIVIDENDO ORDINARIO DE $33.75 POR ACCION Y POR MES ENTRE ABRIL DE 2020 Y MARZO DE 2021,6.73E+10,#############,
2019-03-20 0:00:00,MAYAGUEZ S.A.,MAYAGUEZ,EFECTIVO / CASH,COP,2020-06-26 0:00:00,2020-07-03 0:00:00,405,33.75,SE DECLARA DIVIDENDO ORDINARIO DE $33.75 POR ACCION Y POR MES ENTRE ABRIL DE 2020 Y MARZO DE 2021,6.73E+10,#############,
2019-03-20 0:00:00,MAYAGUEZ S.A.,MAYAGUEZ,EFECTIVO / CASH,COP,2020-07-30 0:00:00,2020-08-05 0:00:00,405,33.75,SE DECLARA DIVIDENDO ORDINARIO DE $33.75 POR ACCION Y POR MES ENTRE ABRIL DE 2020 Y MARZO DE 2021,6.73E+10,#############,
2019-03-20 0:00:00,MAYAGUEZ S.A.,MAYAGUEZ,EFECTIVO / CASH,COP,2020-08-31 0:00:00,2020-09-04 0:00:00,405,33.75,SE DECLARA DIVIDENDO ORDINARIO DE $33.75 POR ACCION Y POR MES ENTRE ABRIL DE 2020 Y MARZO DE 2021,6.73E+10,#############,
2019-03-20 0:00:00,MAYAGUEZ S.A.,MAYAGUEZ,EFECTIVO / CASH,COP,2020-09-29 0:00:00,2020-10-05 0:00:00,405,33.75,SE DECLARA DIVIDENDO ORDINARIO DE $33.75 POR ACCION Y POR MES ENTRE ABRIL DE 2020 Y MARZO DE 2021,6.73E+10,#############,
2019-03-20 0:00:00,MAYAGUEZ S.A.,MAYAGUEZ,EFECTIVO / CASH,COP,2020-10-29 0:00:00,2020-11-05 0:00:00,405,33.75,SE DECLARA DIVIDENDO ORDINARIO DE $33.75 POR ACCION Y POR MES ENTRE ABRIL DE 2020 Y MARZO DE 2021,6.73E+10,#############,
2019-03-20 0:00:00,MAYAGUEZ S.A.,MAYAGUEZ,EFECTIVO / CASH,COP,2020-11-30 0:00:00,2020-12-04 0:00:00,405,33.75,SE DECLARA DIVIDENDO ORDINARIO DE $33.75 POR ACCION Y POR MES ENTRE ABRIL DE 2020 Y MARZO DE 2021,6.73E+10,#############,
2019-03-20 0:00:00,MAYAGUEZ S.A.,MAYAGUEZ,EFECTIVO / CASH,COP,2020-12-28 0:00:00,2021-01-05 0:00:00,405,33.75,SE DECLARA DIVIDENDO ORDINARIO DE $33.75 POR ACCION Y POR MES ENTRE ABRIL DE 2020 Y MARZO DE 2021,6.73E+10,#############,
2019-03-20 0:00:00,MAYAGUEZ S.A.,MAYAGUEZ,EFECTIVO / CASH,COP,2021-02-01 0:00:00,2021-02-05 0:00:00,405,33.75,SE DECLARA DIVIDENDO ORDINARIO DE $33.75 POR ACCION Y POR MES ENTRE ABRIL DE 2020 Y MARZO DE 2021,6.73E+10,#############,
2019-03-20 0:00:00,MAYAGUEZ S.A.,MAYAGUEZ,EFECTIVO / CASH,COP,2021-03-01 0:00:00,2021-03-05 0:00:00,405,33.75,SE DECLARA DIVIDENDO ORDINARIO DE $33.75 POR ACCION Y POR MES ENTRE ABRIL DE 2020 Y MARZO DE 2021,6.73E+10,#############,
2020-03-24 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2020-04-07 0:00:00,2020-04-15 0:00:00,649.2,54.1,SE DECLARA DIVIDENDO MENSUAL DE $54.10 POR ACCION DURANTE LOS MESES DE ABRIL DE 2020 A MARZO DE 2021. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO PERIODO,2.99E+11,#############,
2020-03-24 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2020-05-11 0:00:00,2020-05-15 0:00:00,649.2,54.1,SE DECLARA DIVIDENDO MENSUAL DE $54.10 POR ACCION DURANTE LOS MESES DE ABRIL DE 2020 A MARZO DE 2021. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO PERIODO,2.99E+11,#############,
2020-03-24 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2020-06-09 0:00:00,2020-06-16 0:00:00,649.2,54.1,SE DECLARA DIVIDENDO MENSUAL DE $54.10 POR ACCION DURANTE LOS MESES DE ABRIL DE 2020 A MARZO DE 2021. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO PERIODO,2.99E+11,#############,
2020-03-24 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2020-07-09 0:00:00,2020-07-15 0:00:00,649.2,54.1,SE DECLARA DIVIDENDO MENSUAL DE $54.10 POR ACCION DURANTE LOS MESES DE ABRIL DE 2020 A MARZO DE 2021. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO PERIODO,2.99E+11,#############,
2020-03-24 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2020-08-11 0:00:00,2020-08-18 0:00:00,649.2,54.1,SE DECLARA DIVIDENDO MENSUAL DE $54.10 POR ACCION DURANTE LOS MESES DE ABRIL DE 2020 A MARZO DE 2021. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO PERIODO,2.99E+11,#############,
2020-03-24 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2020-09-09 0:00:00,2020-09-15 0:00:00,649.2,54.1,SE DECLARA DIVIDENDO MENSUAL DE $54.10 POR ACCION DURANTE LOS MESES DE ABRIL DE 2020 A MARZO DE 2021. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO PERIODO,2.99E+11,#############,
2020-03-24 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2020-10-08 0:00:00,2020-10-15 0:00:00,649.2,54.1,SE DECLARA DIVIDENDO MENSUAL DE $54.10 POR ACCION DURANTE LOS MESES DE ABRIL DE 2020 A MARZO DE 2021. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO PERIODO,2.99E+11,#############,
2020-03-24 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2020-11-10 0:00:00,2020-11-17 0:00:00,649.2,54.1,SE DECLARA DIVIDENDO MENSUAL DE $54.10 POR ACCION DURANTE LOS MESES DE ABRIL DE 2020 A MARZO DE 2021. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO PERIODO,2.99E+11,#############,
2020-03-24 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2020-12-09 0:00:00,2020-12-15 0:00:00,649.2,54.1,SE DECLARA DIVIDENDO MENSUAL DE $54.10 POR ACCION DURANTE LOS MESES DE ABRIL DE 2020 A MARZO DE 2021. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO PERIODO,2.99E+11,#############,
2020-03-24 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2021-01-08 0:00:00,2021-01-15 0:00:00,649.2,54.1,SE DECLARA DIVIDENDO MENSUAL DE $54.10 POR ACCION DURANTE LOS MESES DE ABRIL DE 2020 A MARZO DE 2021. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO PERIODO,2.99E+11,#############,
2020-03-24 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2021-02-09 0:00:00,2021-02-15 0:00:00,649.2,54.1,SE DECLARA DIVIDENDO MENSUAL DE $54.10 POR ACCION DURANTE LOS MESES DE ABRIL DE 2020 A MARZO DE 2021. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO PERIODO,2.99E+11,#############,
2020-03-24 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2021-03-09 0:00:00,2021-03-15 0:00:00,649.2,54.1,SE DECLARA DIVIDENDO MENSUAL DE $54.10 POR ACCION DURANTE LOS MESES DE ABRIL DE 2020 A MARZO DE 2021. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO PERIODO,2.99E+11,#############,
2021-03-26 0:00:00,BOLSA DE VALORES DE COLOMBIA S.A.,BVC,EFECTIVO / CASH,COP,2021-08-24 0:00:00,2021-08-30 0:00:00,1157.84,578.92,SE DECLARA DIVIDENDO DE $1157.84 POR ACCION PAGADEROS EN 2 CUOTAS IGUALES DE $578.92 EL 30 DE ABRIL Y 30 DE AGOSTO DE 2021,7.01E+10,#############,FINANCIERO
2020-03-25 0:00:00,CELSIA S.A,CELSIA,EFECTIVO / CASH,COP,2020-04-17 0:00:00,2020-04-23 0:00:00,292,49.5,SE DECLARA DIV DE $198 ANUAL PAGADEROS EN 4 CUOTAS EL 23/ABR. 23/JUL Y 22/OCT DE 2020 Y 21/ENE DE 2021 Y DIV EXTRAORDINARIO DE $94 ANUAL PAGADEROS EN 2 PAGOS 23/JUL DE 2020 Y 21/ENE DE 2021,3.12E+11,#############,INDUSTRIAL
2020-03-25 0:00:00,CELSIA S.A,CELSIA,EFECTIVO / CASH,COP,2020-07-16 0:00:00,2020-07-23 0:00:00,292,96.5,SE DECLARA DIV DE $198 ANUAL PAGADEROS EN 4 CUOTAS EL 23/ABR. 23/JUL Y 22/OCT DE 2020 Y 21/ENE DE 2021 Y DIV EXTRAORDINARIO DE $94 ANUAL PAGADEROS EN 2 PAGOS 23/JUL DE 2020 Y 21/ENE DE 2021,3.12E+11,#############,INDUSTRIAL
2020-03-25 0:00:00,CELSIA S.A,CELSIA,EFECTIVO / CASH,COP,2020-10-16 0:00:00,2020-10-22 0:00:00,292,49.5,SE DECLARA DIV DE $198 ANUAL PAGADEROS EN 4 CUOTAS EL 23/ABR. 23/JUL Y 22/OCT DE 2020 Y 21/ENE DE 2021 Y DIV EXTRAORDINARIO DE $94 ANUAL PAGADEROS EN 2 PAGOS 23/JUL DE 2020 Y 21/ENE DE 2021,3.12E+11,#############,INDUSTRIAL
2020-03-25 0:00:00,CELSIA S.A,CELSIA,EFECTIVO / CASH,COP,2021-01-15 0:00:00,2021-01-21 0:00:00,292,96.5,SE DECLARA DIV DE $198 ANUAL PAGADEROS EN 4 CUOTAS EL 23/ABR. 23/JUL Y 22/OCT DE 2020 Y 21/ENE DE 2021 Y DIV EXTRAORDINARIO DE $94 ANUAL PAGADEROS EN 2 PAGOS 23/JUL DE 2020 Y 21/ENE DE 2021,3.12E+11,#############,INDUSTRIAL
2021-03-24 0:00:00,CELSIA S.A.,CELSIA,EFECTIVO / CASH,COP,2021-04-16 0:00:00,2021-04-22 0:00:00,262,51.5,SE DECLARA DIV DE $206 ANUAL PAGADEROS EN 4 CUOTAS EL 22/ABR. 22/JUL Y 21/OCT DE 2021 Y 20/ENE DE 2022 Y DIV EXTRAORDINARIO DE $56 ANUAL PAGADEROS EN 2 CUOTAS EL 22/JUL Y 21/OCT DE 2021,2.80E+11,#############,INDUSTRIAL
2021-03-24 0:00:00,CELSIA S.A.,CELSIA,EFECTIVO / CASH,COP,2021-07-15 0:00:00,2021-07-22 0:00:00,262,79.5,SE DECLARA DIV DE $206 ANUAL PAGADEROS EN 4 CUOTAS EL 22/ABR. 22/JUL Y 21/OCT DE 2021 Y 20/ENE DE 2022 Y DIV EXTRAORDINARIO DE $56 ANUAL PAGADEROS EN 2 CUOTAS EL 22/JUL Y 21/OCT DE 2021,2.80E+11,#############,INDUSTRIAL
2021-03-24 0:00:00,CELSIA S.A.,CELSIA,EFECTIVO / CASH,COP,2021-10-14 0:00:00,2021-10-21 0:00:00,262,79.5,SE DECLARA DIV DE $206 ANUAL PAGADEROS EN 4 CUOTAS EL 22/ABR. 22/JUL Y 21/OCT DE 2021 Y 20/ENE DE 2022 Y DIV EXTRAORDINARIO DE $56 ANUAL PAGADEROS EN 2 CUOTAS EL 22/JUL Y 21/OCT DE 2021,2.80E+11,#############,INDUSTRIAL
2021-03-24 0:00:00,CELSIA S.A.,CELSIA,EFECTIVO / CASH,COP,2022-01-14 0:00:00,2022-01-20 0:00:00,262,51.5,SE DECLARA DIV DE $206 ANUAL PAGADEROS EN 4 CUOTAS EL 22/ABR. 22/JUL Y 21/OCT DE 2021 Y 20/ENE DE 2022 Y DIV EXTRAORDINARIO DE $56 ANUAL PAGADEROS EN 2 CUOTAS EL 22/JUL Y 21/OCT DE 2021,2.80E+11,#############,INDUSTRIAL
2020-03-20 0:00:00,CEMENTOS ARGOS S.A.,CEMARGOS,EFECTIVO / CASH,COP,2020-08-11 0:00:00,2020-08-18 0:00:00,251.2,8.373.333,DIVIDENDO DE $251.20 POR ACCIÓN PAGADERO EN 3 CUOTAS DE 83.73 ENTRE EL 17 Y 26 DE AGO. 7 Y 16 DE OCT Y 15 Y 24 DE FEB,2.89E+11,#############,INDUSTRIAL
2020-03-20 0:00:00,CEMENTOS ARGOS S.A.,CEMARGOS,EFECTIVO / CASH,COP,2020-10-01 0:00:00,2020-10-07 0:00:00,251.2,8.373.333,DIVIDENDO DE $251.20 POR ACCIÓN PAGADERO EN 3 CUOTAS DE 83.73 ENTRE EL 17 Y 26 DE AGO. 7 Y 16 DE OCT Y 15 Y 24 DE FEB,2.89E+11,#############,INDUSTRIAL
2020-03-20 0:00:00,CEMENTOS ARGOS S.A.,CEMARGOS,EFECTIVO / CASH,COP,2021-02-09 0:00:00,2021-02-15 0:00:00,251.2,8.373.333,DIVIDENDO DE $251.20 POR ACCIÓN PAGADERO EN 3 CUOTAS DE 83.73 ENTRE EL 17 Y 26 DE AGO. 7 Y 16 DE OCT Y 15 Y 24 DE FEB,2.89E+11,#############,INDUSTRIAL
2021-03-24 0:00:00,CEMENTOS ARGOS S.A.,CEMARGOS,EFECTIVO / CASH,COP,2021-04-13 0:00:00,2021-04-19 0:00:00,127.6,127.6,SE DECLARA DIVIDENDO ORDINARIO DE $127.60 POR ACCIÓN PAGADERO EL 19 DE ABRIL DE 2021,1.47E+11,#############,INDUSTRIAL
2021-08-25 0:00:00,CEMENTOS ARGOS S.A.,CEMARGOS,EFECTIVO / CASH,COP,2021-09-01 0:00:00,2021-09-07 0:00:00,79.97,79.97,SE DECLARA DIVIDENDO EXTRAORDINARIO DE $79.97 POR ACCIÓN PAGADERO EL 7 DE SEPTIEMBRE DE 2021,9.36E+10,#############,INDUSTRIAL
2020-03-20 0:00:00,CANACOL ENERGY LTD,CNEC,EFECTIVO / CASH,CAD,2020-03-30 0:00:00,2020-03-31 0:00:00,52,52,SE DECLARA DIVIDENDO POR VALOR DE CAD $0.052 PAGADEROS EL 15 DE ABRIL DE 2020,,#############,INDUSTRIAL
,CANACOL ENERGY LTD,CNEC,EFECTIVO / CASH,CAD,2020-06-30 0:00:00,2020-06-30 0:00:00,52,52,SE DECLARA DIVIDENDO POR VALOR DE CAD $0.052 PAGADEROS EL 15 DE JULIO DE 2020,,#############,INDUSTRIAL
,CANACOL ENERGY LTD,CNEC,EFECTIVO / CASH,CAD,2020-09-29 0:00:00,2020-09-30 0:00:00,52,52,SE DECLARA DIVIDENDO POR VALOR DE CAD $0.052 PAGADEROS EL 15 DE OCTUBRE DE 2020 A LOS ACCIONISTAS REGISTRADOS AL CIERRE DE OPERACIONES DEL 30 DE SEPTIEMBRE 2020,,#############,INDUSTRIAL
,CANACOL ENERGY LTD,CNEC,EFECTIVO / CASH,CAD,2020-12-30 0:00:00,2020-12-31 0:00:00,52,52,SE DECLARA DIVIDENDO POR VALOR DE CAD $0.052 PAGADEROS EL 15 DE ENERO DE 2021 A LOS ACCIONISTAS REGISTRADOS AL CIERRE DE OPERACIONES DEL 31 DE DICIEMBRE 2020,,#############,INDUSTRIAL
2021-03-18 0:00:00,CANACOL ENERGY LTD,CNEC,EFECTIVO / CASH,CAD,2021-03-30 0:00:00,2021-03-31 0:00:00,52,52,SE DECLARA DIVIDENDO POR VALOR DE CAD $0.052 PAGADEROS EL 15 DE ABRIL DE 2021 A LOS ACCIONISTAS REGISTRADOS AL CIERRE DE OPERACIONES DEL 31 DE MARZO DE 2021,,#############,INDUSTRIAL
2021-06-21 0:00:00,CANACOL ENERGY LTD,CNEC,EFECTIVO / CASH,CAD,2021-06-29 0:00:00,2021-06-30 0:00:00,52,52,SE DECLARA DIVIDENDO POR VALOR DE CAD $0.052 PAGADEROS EL 15 DE JULIO DE 2021 A LOS ACCIONISTAS REGISTRADOS AL CIERRE DE OPERACIONES DEL 30 DE JUNIO DE 2021,,#############,INDUSTRIAL
2021-09-17 0:00:00,CANACOL ENERGY LTD,CNEC,EFECTIVO / CASH,CAD,2021-09-28 0:00:00,2021-09-30 0:00:00,52,52,SE DECLARA DIVIDENDO POR VALOR DE CAD $0.052 PAGADEROS EL 15 DE OCTUBRE DE 2021 A LOS ACCIONISTAS REGISTRADOS AL CIERRE DE OPERACIONES DEL 30 DE SEPTIEMBRE DE 2021,,#############,INDUSTRIAL
2020-05-26 0:00:00,CONSTRUCTORA CONCONCRETO S.A.,CONCONCRET,,NO PAGA,,,,,NO DECRETÓ DIVIDENDO,,#############,INDUSTRIAL
2021-03-26 0:00:00,CONSTRUCTORA CONCONCRETO S.A.,CONCONCRET,,NO PAGA,,,,,NO DECRETÓ DIVIDENDO,,#############,INDUSTRIAL
2020-03-25 0:00:00,CORPORACIÓN FINANCIERA COLOMBIANA S.A.,CORFICOLCF,ACCIONES / SHARES,COP,2020-07-06 0:00:00,2020-07-10 0:00:00,2640,2640,SE DECRETA UN DIVIDENDO EN ACCIONES A RAZÓN DE $2640 POR CADA ACCIÓN ORDINARIA EN CIRCULACIÓN A RAZÓN DE 1 ACCIÓN POR CADA 8.318182 ORDINARIAS. PAGADERO EL 10 DE JULIO DE 2020,7.39E+11,#############,FINANCIERO
2021-03-24 0:00:00,CORPORACIÓN FINANCIERA COLOMBIANA S.A.,CORFICOLCF,ACCIONES / SHARES,COP,2021-05-11 0:00:00,2021-05-18 0:00:00,2.042.00,2042,SE DECRETA UN DIVIDENDO EN ACCIONES A RAZON DE $2042 POR CADA ACCIÓN ORDINARIA EN CIRCULACIÓN A RAZÓN DE 1 ACCIÓN POR CADA 15.377174 ORDINARIAS. PAGADERO EL 18 DE MAYO DE 2021,6.26E+11,#############,FINANCIERO
2020-03-27 0:00:00,ECOPETROL S.A.,ECOPETROL,EFECTIVO / CASH,COP,2020-04-17 0:00:00,2020-04-23 0:00:00,180,180,SE DECLARA DIVIDENDO ORDINARIO DE $180 POR ACCIÓN PAGADEROS EL 23 DE ABRIL DE 2020 PARA ACCIONISTAS MINORITARIOS,7.40E+12,#############,INDUSTRIAL
2021-03-26 0:00:00,ECOPETROL S.A.,ECOPETROL,EFECTIVO / CASH,COP,2021-04-16 0:00:00,2021-04-22 0:00:00,17,17,SE DECLARA DIVIDENDO ORDINARIO POR ACCION DE $17 PAGADERO EN UNA UNICA CUOTA EL 22 DE ABRIL DEL 2021,6.99E+11,#############,INDUSTRIAL
